Date,Price,"Vol., thsd."
29/10/2018,711.5,74.49
26/10/2018,713.5,69.08
25/10/2018,706.75,91.86
24/10/2018,700,96.81
23/10/2018,702.5,84.45
22/10/2018,716.25,64.12
19/10/2018,714.75,65.91
18/10/2018,713.75,107.88
17/10/2018,711.25,81.81
16/10/2018,715.5,93.01
15/10/2018,715.75,69.58
12/10/2018,718,78.68
11/10/2018,738.5,12.47
10/10/2018,738.5,63.2
09/10/2018,743.75,51.44
08/10/2018,735.75,52.84
05/10/2018,741.25,50.63
04/10/2018,743.25,53.91
03/10/2018,740.75,45.07
02/10/2018,740.75,65.41
01/10/2018,734,53.74
28/09/2018,724.25,46.55
27/09/2018,712.75,47.94
26/09/2018,710.75,57.35
25/09/2018,713.75,50.91
24/09/2018,701.75,57.06
21/09/2018,688,75.13
20/09/2018,688,69.31
19/09/2018,688,132.48
18/09/2018,685,94.33
17/09/2018,681.5,104.14
14/09/2018,680,104.16
13/09/2018,683.5,85.78
12/09/2018,687,5.64
11/09/2018,687,37.01
10/09/2018,681.75,65.56
07/09/2018,675.5,29.79
06/09/2018,678.5,30.57
05/09/2018,687.75,33.19
04/09/2018,697,52.4
03/09/2018,697,34.7
31/08/2018,690.25,32.52
30/08/2018,688,32.65
29/08/2018,684.25,42.07
28/08/2018,684,51.51
27/08/2018,678.75,36.46
24/08/2018,679.25,61.67
23/08/2018,666.75,58.35
22/08/2018,663.75,68.89
21/08/2018,651.5,70.81
20/08/2018,644.75,99.82
17/08/2018,646.75,48.16
16/08/2018,641.75,59.64
15/08/2018,636.75,90.74
14/08/2018,654.75,81.65
13/08/2018,655,73.14
10/08/2018,647.25,3.51
09/08/2018,647.25,28.98
08/08/2018,646.75,46.23
07/08/2018,658.75,37.53
06/08/2018,655.5,22.74
03/08/2018,650,37.17
02/08/2018,645.75,34.34
01/08/2018,638,60.39
31/07/2018,654.25,49.46
30/07/2018,662.75,54.29
27/07/2018,665.75,43.07
26/07/2018,663.75,33.55
25/07/2018,656.75,44.58
24/07/2018,655.75,37.68
23/07/2018,650.75,65.24
20/07/2018,644.75,57.72
19/07/2018,641.5,49.12
18/07/2018,631,76.15
17/07/2018,632.25,53.17
16/07/2018,633.5,77.99
13/07/2018,654.25,63.83
12/07/2018,664.5,6.99
11/07/2018,664.5,52.08
10/07/2018,677.75,46.04
09/07/2018,671.75,46.89
06/07/2018,664.5,37.53
05/07/2018,671,44.46
04/07/2018,666.5,17.69
03/07/2018,656.25,30.54
02/07/2018,663.5,28.73
29/06/2018,675.75,40.25
28/06/2018,665.25,44.17
27/06/2018,666,52.29
26/06/2018,643.75,83.04
25/06/2018,642.5,65.24
22/06/2018,645.5,55.17
21/06/2018,634.5,68.75
20/06/2018,647.25,114.08
19/06/2018,647.75,43.84
18/06/2018,648,84.84
15/06/2018,640.75,73.42
14/06/2018,660.75,74.99
13/06/2018,666,100.09
12/06/2018,671.5,7.12
11/06/2018,671.5,54.59
08/06/2018,671.5,43.7
07/06/2018,668.25,38.78
06/06/2018,654.75,69.03
05/06/2018,657.5,65.98
04/06/2018,666,55.64
01/06/2018,671.25,65.28
31/05/2018,685.5,82.24
30/05/2018,684.75,65.89
29/05/2018,671.75,60.76
28/05/2018,672,24.41
25/05/2018,679.75,77.82
24/05/2018,698.75,79.92
23/05/2018,697,119.29
22/05/2018,702.5,58.56
21/05/2018,692.75,78.33
18/05/2018,697,66.91
17/05/2018,704.25,109.57
16/05/2018,684.5,88.86
15/05/2018,687.75,108.64
14/05/2018,681,86.7
11/05/2018,677.5,92.56
10/05/2018,677,16.77
09/05/2018,677,56.92
08/05/2018,650.25,63.29
07/05/2018,665.5,25.01
04/05/2018,651.5,41.42
03/05/2018,642,69.88
02/05/2018,642,59.35
01/05/2018,648.75,63.82
30/04/2018,655.5,67.33
27/04/2018,655.5,39.53
26/04/2018,657.75,73.19
25/04/2018,648,60.72
24/04/2018,653.75,52.68
23/04/2018,647.5,40.05
20/04/2018,641.25,85.36
19/04/2018,651,88.07
18/04/2018,639.25,100.84
17/04/2018,628,119.22
16/04/2018,633.25,94.55
13/04/2018,642.5,94.23
12/04/2018,647,9.79
11/04/2018,647,40.75
10/04/2018,627.75,48.33
09/04/2018,613.25,29.98
06/04/2018,602.75,42.81
05/04/2018,608.25,44.38
04/04/2018,609,48.9
03/04/2018,613,38.19
02/04/2018,613,15.29
29/03/2018,619.75,53.69
28/03/2018,618,55.67
27/03/2018,618.25,66.52
26/03/2018,612.75,56.39
23/03/2018,611,62.8
22/03/2018,606.5,87.77
21/03/2018,611,114.38
20/03/2018,593.75,76.96
19/03/2018,584.75,60.42
16/03/2018,580.5,51.21
15/03/2018,574.75,77.67
14/03/2018,572.25,90.5
13/03/2018,568.75,85.91
12/03/2018,573.75,8.39
09/03/2018,573.75,29.69
08/03/2018,566.75,30.84
07/03/2018,571.75,46.04
06/03/2018,571.5,44.84
05/03/2018,572,38.53
02/03/2018,563.25,42.91
01/03/2018,561.75,55.21
28/02/2018,577,54.79
27/02/2018,594.5,43.85
26/02/2018,599,51.84
23/02/2018,591,47.88
22/02/2018,585,55.52
21/02/2018,575.75,33.62
20/02/2018,574.25,47.71
19/02/2018,578.5,33.09
16/02/2018,570.25,89.78
15/02/2018,557.25,116.03
14/02/2018,550,141.54
13/02/2018,545.75,153.05
12/02/2018,552.25,6.38
09/02/2018,552.25,30.98
08/02/2018,568,35.43
07/02/2018,579,69.61
06/02/2018,595.25,41.93
05/02/2018,607,55.94
02/02/2018,609.25,52.12
01/02/2018,616.75,33.55
31/01/2018,611.5,43.6
30/01/2018,611.5,49.53
29/01/2018,618.25,46.69
26/01/2018,628.5,50.04
25/01/2018,627.25,52.66
24/01/2018,620.5,60.73
23/01/2018,617.75,58.25
22/01/2018,614.25,46.4
19/01/2018,608,68.18
18/01/2018,611.75,95.08
17/01/2018,611.75,101.88
16/01/2018,614.75,74.31
15/01/2018,618.75,60.79
12/01/2018,612.75,55.36
11/01/2018,612,8.26
10/01/2018,612,48.11
09/01/2018,605.25,41.13
08/01/2018,601,41.23
05/01/2018,604,39.88
04/01/2018,608,37.12
03/01/2018,606.75,56.48
02/01/2018,597,34.78
29/12/2017,600.25,32.48
28/12/2017,597,42.15
27/12/2017,594.5,43.49
26/12/2017,599,22.94
22/12/2017,575.5,31.37
21/12/2017,576.25,51.14
20/12/2017,575.5,47.75
19/12/2017,569,46.11
18/12/2017,569,45.99
15/12/2017,564,49.57
14/12/2017,561.5,74.99
13/12/2017,562.75,84.03
12/12/2017,572.25,7.18
11/12/2017,572.25,53.66
08/12/2017,564.75,37.88
07/12/2017,549,33.58
06/12/2017,545.75,41.4
05/12/2017,555.25,50.64
04/12/2017,554.5,40.43
01/12/2017,567.75,47.14
30/11/2017,557,58.36
29/11/2017,561.25,67.7
28/11/2017,565.75,48.59
27/11/2017,564.25,58.39
24/11/2017,564.75,38.16
23/11/2017,564.5,24.54
22/11/2017,562.25,69.42
21/11/2017,558.5,86.46
20/11/2017,556,82.55
17/11/2017,562.75,74.74
16/11/2017,555.75,63.72
15/11/2017,556,92.28
14/11/2017,550.5,101.5
13/11/2017,565.25,72.4
10/11/2017,570,8.87
09/11/2017,570,32.77
08/11/2017,563,40.12
07/11/2017,563.5,41.34
06/11/2017,565.5,42.12
03/11/2017,550.25,35.23
02/11/2017,544.5,34.63
01/11/2017,550.5,41.34
31/10/2017,551,50.66
30/10/2017,547.5,48.62
27/10/2017,548.75,42.58
26/10/2017,536.25,48.68
25/10/2017,533.5,56.48
24/10/2017,526,75.97
23/10/2017,528.25,49.57
20/10/2017,533,64.97
19/10/2017,528.25,73.03
18/10/2017,533,72.07
17/10/2017,537.25,63.72
16/10/2017,541,86.54
13/10/2017,533.75,115.57
12/10/2017,528.25,23.12
11/10/2017,528.25,43.58
10/10/2017,530.75,40.78
09/10/2017,517,44.68
06/10/2017,520,49.42
05/10/2017,540.25,46.93
04/10/2017,528.25,63.3
03/10/2017,526.5,47.98
02/10/2017,531,55.44
29/09/2017,548.25,52.96
28/09/2017,550.75,58.55
27/09/2017,548.75,62.9
26/09/2017,546.25,88.61
25/09/2017,551.5,71.15
22/09/2017,541.5,65.47
21/09/2017,541.25,69.4
20/09/2017,537,89.79
19/09/2017,528.5,81.03
18/09/2017,525,83.21
15/09/2017,534.75,61.65
14/09/2017,531,93.02
13/09/2017,526.25,133.17
12/09/2017,520.25,10.87
11/09/2017,520.25,39.66
08/09/2017,527.5,49.98
07/09/2017,526,30.15
06/09/2017,522.25,45.26
05/09/2017,517,45.18
04/09/2017,504.5,20.92
01/09/2017,510.75,42.96
31/08/2017,504.75,55.18
30/08/2017,495.5,71
29/08/2017,484.5,54.39
28/08/2017,484.25,38.94
25/08/2017,480.25,103.05
24/08/2017,483,71.54
23/08/2017,480,78.37
22/08/2017,474.75,61.29
21/08/2017,472.25,75.33
18/08/2017,473,64.04
17/08/2017,465.75,113.35
16/08/2017,470.75,52.97
15/08/2017,472,68.11
14/08/2017,483.5,38.41
11/08/2017,482.75,58.58
10/08/2017,486.5,106.18
09/08/2017,482.25,89.74
08/08/2017,483.5,98.7
07/08/2017,478.5,103.55
04/08/2017,488,77.95
03/08/2017,492,90.55
02/08/2017,488.25,77.54
01/08/2017,481.75,119.43
31/07/2017,487.5,138.85
28/07/2017,485,83.18
27/07/2017,475.5,70.39
26/07/2017,470.75,82.9
25/07/2017,462.25,80.56
24/07/2017,452,73.46
21/07/2017,453,75.68
20/07/2017,463.25,137.96
19/07/2017,456.75,89.1
18/07/2017,447,64.45
17/07/2017,449.25,67.34
14/07/2017,448,84.69
13/07/2017,443.75,76.9
12/07/2017,437.25,108.98
11/07/2017,433.75,116.6
10/07/2017,433.5,100.86
07/07/2017,428,108.3
06/07/2017,446.5,126.35
05/07/2017,442,175.82
04/07/2017,451.25,48.72
03/07/2017,448.75,77.23
30/06/2017,436,73.34
29/06/2017,434.5,136.81
28/06/2017,427.25,92.31
27/06/2017,423.5,87.63
26/06/2017,410,48.99
23/06/2017,411.75,73.74
22/06/2017,413,70.69
21/06/2017,414,49.39
20/06/2017,413.75,73.98
19/06/2017,425.25,42.45
16/06/2017,424.25,35.74
15/06/2017,420.5,56.47
14/06/2017,420,80.38
13/06/2017,427.5,59.53
12/06/2017,429.5,100.61
09/06/2017,427.25,95.1
08/06/2017,422,114.69
07/06/2017,422.5,137.6
06/06/2017,429.25,139.66
05/06/2017,431.25,84.9
02/06/2017,439,96.35
01/06/2017,450.25,101.73
31/05/2017,445.75,130.21
30/05/2017,457.25,105.29
29/05/2017,466,18.78
26/05/2017,461,76.96
25/05/2017,473.75,159.14
24/05/2017,480,93.46
23/05/2017,479,99.83
22/05/2017,478.5,73.75
19/05/2017,473.5,89.49
18/05/2017,465,65.74
17/05/2017,464,80.87
16/05/2017,458.75,53
15/05/2017,459.75,74.8
12/05/2017,449.25,61.04
11/05/2017,449,102.71
10/05/2017,444,152.8
09/05/2017,434.5,134.91
08/05/2017,431.25,105.3
05/05/2017,435,136.5
04/05/2017,427.75,146.58
03/05/2017,441.75,92.96
02/05/2017,448.5,91.99
01/05/2017,449.75,47.42
28/04/2017,455.5,94.74
27/04/2017,453,131.15
26/04/2017,468.5,70.81
25/04/2017,465,69.11
24/04/2017,467,62.8
21/04/2017,468.75,61.91
20/04/2017,478.25,58.45
19/04/2017,489,50.55
18/04/2017,493,54.25
17/04/2017,499.25,22.05
13/04/2017,499.25,37.86
12/04/2017,498.5,99.11
11/04/2017,494.5,121.61
10/04/2017,495.25,94.2
07/04/2017,489.25,99.3
06/04/2017,484.75,90.77
05/04/2017,482.25,99.16
04/04/2017,479,84.5
03/04/2017,471.75,59.38
31/03/2017,471,54.82
30/03/2017,471.5,73.67
29/03/2017,465,65.8
28/03/2017,461.25,74.83
27/03/2017,453,45.93
24/03/2017,450.75,49.32
23/03/2017,452.25,56.38
22/03/2017,449.25,66.94
21/03/2017,455.25,37.32
20/03/2017,460.25,38.89
17/03/2017,458.5,36.74
16/03/2017,457.25,33.29
15/03/2017,457.25,57.01
14/03/2017,450.5,56.96
13/03/2017,458,63.38
10/03/2017,459.75,91.24
09/03/2017,462.5,140.1
08/03/2017,485.75,104.41
07/03/2017,491,109.78
06/03/2017,490,83.35
03/03/2017,487,69.63
02/03/2017,487,149.48
01/03/2017,499.25,100.63
28/02/2017,492,125.37
27/02/2017,499.5,50.89
24/02/2017,496.75,65.32
23/02/2017,502.25,76.24
22/02/2017,492,88.36
21/02/2017,504,66.31
20/02/2017,499.75,21.61
17/02/2017,492.5,29.85
16/02/2017,493.5,45.02
15/02/2017,496.75,29.3
14/02/2017,500,46.59
13/02/2017,493.75,53.84
10/02/2017,503.5,82.09
09/02/2017,494.5,115.14
08/02/2017,494.25,106.03
07/02/2017,489.5,100.16
06/02/2017,498.25,79.84
03/02/2017,501,83.49
02/02/2017,504.25,97.32
01/02/2017,501.75,130.3
31/01/2017,497.75,99.65
30/01/2017,489.25,55.96
27/01/2017,490,78.5
26/01/2017,498.5,97.55
25/01/2017,492.75,65.19
24/01/2017,493.5,72.5
23/01/2017,490.75,61.48
20/01/2017,494.25,66.29
19/01/2017,484,50.8
18/01/2017,490.5,88.01
17/01/2017,495.75,72.45
16/01/2017,491.75,57.88
13/01/2017,492,69.93
12/01/2017,492.5,119.31
11/01/2017,487,137.47
10/01/2017,478.25,113.52
09/01/2017,488.25,90.44
06/01/2017,498.75,80.61
05/01/2017,493.75,95.53
04/01/2017,495.25,88.95
03/01/2017,498.5,110.88
02/01/2017,504.75,
30/12/2016,504.75,30.98
29/12/2016,506.5,42.62
28/12/2016,504.25,35.91
27/12/2016,504.5,30.46
23/12/2016,488,33.3
22/12/2016,491.5,43.11
21/12/2016,490.5,49.63
20/12/2016,495.25,45.12
19/12/2016,490.75,29.38
16/12/2016,494,38.3
15/12/2016,478.75,62.18
14/12/2016,492,50.56
13/12/2016,494,53.76
12/12/2016,491,115.79
09/12/2016,477.5,92.05
08/12/2016,471.5,100.66
07/12/2016,473.25,120.56
06/12/2016,475.25,109.05
05/12/2016,481,84.94
02/12/2016,478.25,85.5
01/12/2016,477,108.94
30/11/2016,452,134.65
29/11/2016,429,83.42
28/11/2016,443.75,103.29
25/11/2016,436.25,53.7
24/11/2016,447.75,32.68
23/11/2016,448.75,76.62
22/11/2016,448.25,88.42
21/11/2016,449.5,52.63
18/11/2016,427,56.07
17/11/2016,426.5,61.23
16/11/2016,424.75,48.31
15/11/2016,420.75,46.73
14/11/2016,405.25,41.47
11/11/2016,410.5,53.37
10/11/2016,420,83.46
09/11/2016,419.5,144.59
08/11/2016,420.5,98.02
07/11/2016,417.75,99.78
04/11/2016,418,102.25
03/11/2016,423,78.56
02/11/2016,423,123.57
01/11/2016,437.5,272.79
31/10/2016,441.25,109.09
28/10/2016,462.25,51.3
27/10/2016,465.75,69.42
26/10/2016,462.25,114
25/10/2016,463.25,83.76
24/10/2016,465.25,71.44
21/10/2016,465.5,53.52
20/10/2016,463,53.39
19/10/2016,474.75,72.09
18/10/2016,462.25,67.74
17/10/2016,460.25,52.34
14/10/2016,463,78.6
13/10/2016,467,73.35
12/10/2016,463.5,113.66
11/10/2016,470.5,123.76
10/10/2016,477.5,86.79
07/10/2016,468.5,82.74
06/10/2016,469.5,84.54
05/10/2016,465.75,93.92
04/10/2016,457.75,81.54
03/10/2016,449.5,85.48
30/09/2016,447.75,77.59
29/09/2016,445.75,97.21
28/09/2016,417.5,118.79
27/09/2016,411.5,97.12
26/09/2016,427.5,92.28
23/09/2016,427.25,81.74
22/09/2016,429.25,51.95
21/09/2016,420.25,51.51
20/09/2016,415.5,74.6
19/09/2016,420.25,46.73
16/09/2016,414.5,48.14
15/09/2016,417.75,72.22
14/09/2016,412.5,58.32
13/09/2016,419.75,84.1
12/09/2016,425.25,80.58
09/09/2016,427.5,92.49
08/09/2016,433.75,99.21
07/09/2016,415.75,109.14
06/09/2016,412.75,76.9
05/09/2016,418.75,56.46
02/09/2016,414,74.44
01/09/2016,406.75,103.93
31/08/2016,419.75,88.01
30/08/2016,433,73.18
29/08/2016,435.75,38.6
26/08/2016,442.75,63.59
25/08/2016,441.5,77.94
24/08/2016,436.25,75.92
23/08/2016,445.25,65.85
22/08/2016,441.25,43.58
19/08/2016,447.5,34.11
18/08/2016,448.25,52.3
17/08/2016,436.25,78.93
16/08/2016,434.5,53.27
15/08/2016,428.25,41.89
12/08/2016,415.75,41.31
11/08/2016,403,130.63
10/08/2016,386.25,103.7
09/08/2016,392.5,67.02
08/08/2016,390,88.09
05/08/2016,378.25,82.83
04/08/2016,373.25,90.12
03/08/2016,369.75,92.93
02/08/2016,364,87.88
01/08/2016,364,87.06
29/07/2016,377.25,61.51
28/07/2016,379.75,63.77
27/07/2016,388.25,72.94
26/07/2016,392.75,73.21
25/07/2016,394.75,65.27
22/07/2016,401,76.65
21/07/2016,413.5,53.63
20/07/2016,418.75,62.89
19/07/2016,415.25,74.48
18/07/2016,408.75,66.99
15/07/2016,420.25,80.34
14/07/2016,419,56.67
13/07/2016,411.25,91.54
12/07/2016,423.5,124.01
11/07/2016,415.25,101.43
08/07/2016,414.25,106.94
07/07/2016,424,126.85
06/07/2016,423,86.33
05/07/2016,424,94.44
04/07/2016,441.5,73.85
01/07/2016,439,103.72
30/06/2016,446.25,86
29/06/2016,453.75,81.33
28/06/2016,432.5,59.41
27/06/2016,424.25,63.33
24/06/2016,438,90.65
23/06/2016,452.5,50.43
22/06/2016,450,53.53
21/06/2016,448.75,48.08
20/06/2016,453,41.13
17/06/2016,435.5,38.01
16/06/2016,426.5,46.66
15/06/2016,444,65.93
14/06/2016,446.25,44.67
13/06/2016,454.5,42.37
10/06/2016,451.5,85.25
09/06/2016,460.5,105.38
08/06/2016,464.5,107.04
07/06/2016,456.5,82.59
06/06/2016,445.75,81.65
03/06/2016,443.25,73.56
02/06/2016,449.75,113.16
01/06/2016,444.25,64.04
31/05/2016,453.75,67
30/05/2016,452.5,18.66
27/05/2016,449,55.36
26/05/2016,448.75,73.01
25/05/2016,447.75,82.82
24/05/2016,447.75,83.13
23/05/2016,439.75,65.91
20/05/2016,441.5,93.28
19/05/2016,430.75,90.51
18/05/2016,444.5,116.25
17/05/2016,438,77.92
16/05/2016,431.75,81.15
13/05/2016,421.25,65.55
12/05/2016,411,94.18
11/05/2016,414,131.51
10/05/2016,394.75,86.65
09/05/2016,382.75,100.64
06/05/2016,401.75,85.85
05/05/2016,400.25,82.23
04/05/2016,395.75,74.71
03/05/2016,395.5,70.31
02/05/2016,411.5,34.9
29/04/2016,414,90.39
28/04/2016,416.5,57.13
27/04/2016,403.75,82.24
26/04/2016,399,64.24
25/04/2016,394.75,65.17
22/04/2016,397.75,68.86
21/04/2016,395,76.08
20/04/2016,388.75,69.88
19/04/2016,380.75,87.79
18/04/2016,372.5,113.08
15/04/2016,368.25,84.45
14/04/2016,380.75,42.09
13/04/2016,381,86.45
12/04/2016,376,115.83
11/04/2016,362.25,93.28
08/04/2016,357.75,108.86
07/04/2016,327.5,85.25
06/04/2016,333.5,77.56
05/04/2016,319.5,88.45
04/04/2016,332.75,76.31
01/04/2016,339.25,67.13
31/03/2016,358.5,60.81
30/03/2016,355,59.94
29/03/2016,345.75,70.72
28/03/2016,356.25,25.86
24/03/2016,364.25,63.82
23/03/2016,367.25,68.11
22/03/2016,377.5,50.76
21/03/2016,373.75,58.03
18/03/2016,378,50.08
17/03/2016,378.25,49.61
16/03/2016,368.5,55.73
15/03/2016,354,50.89
14/03/2016,359.5,61.42
11/03/2016,370.75,55.46
10/03/2016,361.5,92.8
09/03/2016,367.75,113.18
08/03/2016,364,119.35
07/03/2016,360.25,125.92
04/03/2016,342,85.3
03/03/2016,335.25,81.52
02/03/2016,336.25,103.99
01/03/2016,328.5,66.81
29/02/2016,330,68.87
26/02/2016,330.75,79.7
25/02/2016,313,76.73
24/02/2016,308.5,80.15
23/02/2016,308.5,78.92
22/02/2016,323.25,85.27
19/02/2016,313.5,61.21
18/02/2016,326.75,56.97
17/02/2016,326.5,77.84
16/02/2016,311.25,58.74
15/02/2016,318.25,29.75
12/02/2016,317.25,60.27
11/02/2016,285.5,106.1
10/02/2016,285.25,111.26
09/02/2016,296,93.48
08/02/2016,312.75,68.79
05/02/2016,313.75,81.24
04/02/2016,319.25,100.18
03/02/2016,311.5,120.21
02/02/2016,299.25,96.78
01/02/2016,307.5,81.58
29/01/2016,312,102.87
28/01/2016,314.75,120.23
27/01/2016,299.25,85.46
26/01/2016,290.25,112.89
25/01/2016,284,103.68
22/01/2016,290.5,101.3
21/01/2016,266.5,65.95
20/01/2016,255,66.49
19/01/2016,278,74.02
18/01/2016,279.5,34.71
15/01/2016,286,53.1
14/01/2016,291.5,60.69
13/01/2016,295.25,67.61
12/01/2016,292.5,98.15
11/01/2016,299.25,130.39
08/01/2016,306.75,101.73
07/01/2016,325,119.18
06/01/2016,323,117.25
05/01/2016,336.75,93.59
04/01/2016,336.5,87.06
31/12/2015,334.25,40.28
30/12/2015,339,39.11
29/12/2015,348.75,49.93
28/12/2015,343.25,25.52
24/12/2015,347.25,29.88
23/12/2015,344.5,56.57
22/12/2015,342.25,37.97
21/12/2015,337.5,43.72
18/12/2015,351.25,49.38
17/12/2015,345.25,61.66
16/12/2015,347.5,65.76
15/12/2015,356.5,68.22
14/12/2015,343,61.19
11/12/2015,354,68.6
10/12/2015,365,103.34
09/12/2015,373,121.13
08/12/2015,377.75,108.63
07/12/2015,381.5,116.12
04/12/2015,402.5,85.54
03/12/2015,401.75,143.71
02/12/2015,400.5,136.86
01/12/2015,409.25,124.14
30/11/2015,426,92.96
27/11/2015,424.25,49.45
26/11/2015,427,56.93
25/11/2015,433,72.67
24/11/2015,438,99.16
23/11/2015,435.75,108.42
20/11/2015,427.75,80.93
19/11/2015,430,67.42
18/11/2015,426.5,64.98
17/11/2015,427.75,54.82
16/11/2015,420.25,57.77
13/11/2015,431,57.65
12/11/2015,431.25,102.15
11/11/2015,441,107.65
10/11/2015,452.75,89.79
09/11/2015,451,96.89
06/11/2015,452.75,103.93
05/11/2015,455.5,93.84
04/11/2015,460.25,128.06
03/11/2015,469.5,109.91
02/11/2015,458,66.05
30/10/2015,460,65.32
29/10/2015,458.75,96.57
28/10/2015,457.75,93.11
27/10/2015,437.25,81.14
26/10/2015,446.5,67.48
23/10/2015,449.5,85.54
22/10/2015,449.5,66.14
21/10/2015,449.5,64.75
20/10/2015,449.25,88.3
19/10/2015,453,53.11
16/10/2015,462,42.16
15/10/2015,455.5,87.15
14/10/2015,460.5,72.67
13/10/2015,463.5,134.22
12/10/2015,476.25,134.56
09/10/2015,486.5,124.65
08/10/2015,486.25,125.18
07/10/2015,488.75,145.04
06/10/2015,490.25,124.24
05/10/2015,478,86.48
02/10/2015,456,105.77
01/10/2015,469.25,129.95
30/09/2015,467,78.77
29/09/2015,468,58.89
28/09/2015,459.5,69.63
25/09/2015,469.75,86.37
24/09/2015,468,83.44
23/09/2015,476.75,85.19
22/09/2015,463.75,70.53
21/09/2015,468.25,40.02
18/09/2015,466.75,61.79
17/09/2015,471.75,64.97
16/09/2015,480.75,64.95
15/09/2015,461,62.7
14/09/2015,467.75,48.72
11/09/2015,476.25,59.16
10/09/2015,477,105.36
09/09/2015,477,137.01
08/09/2015,485.5,110.37
07/09/2015,474.5,45.52
04/09/2015,489.5,83.36
03/09/2015,500.25,95.3
02/09/2015,476.75,119.8
01/09/2015,487,110.87
31/08/2015,491,99.74
28/08/2015,482.25,95.46
27/08/2015,450.5,103.5
26/08/2015,430.25,84.84
25/08/2015,435.25,84.37
24/08/2015,433,82.17
21/08/2015,447.5,50.25
20/08/2015,465.25,80.8
19/08/2015,467,58.8
18/08/2015,475.25,34.27
17/08/2015,480,44.02
14/08/2015,479,49.21
13/08/2015,480.25,54.53
12/08/2015,477.75,104.59
11/08/2015,471.25,112.68
10/08/2015,481.5,102.04
07/08/2015,470.25,85.18
06/08/2015,467.75,105.62
05/08/2015,476,97.09
04/08/2015,476,87.54
03/08/2015,477,93.73
31/07/2015,492.5,75.45
30/07/2015,497.5,58.86
29/07/2015,499.5,75.73
28/07/2015,499,98.31
27/07/2015,494.25,57.63
24/07/2015,504.25,56.21
23/07/2015,514.25,59.07
22/07/2015,518.5,60.84
21/07/2015,515.75,49.79
20/07/2015,515.75,40.06
17/07/2015,516.5,57.1
16/07/2015,524.25,68.51
15/07/2015,528,77.53
14/07/2015,533.25,75.96
13/07/2015,540,43.55
10/07/2015,534.5,76.85
09/07/2015,538,114.27
08/07/2015,526,131.84
07/07/2015,520.5,118.26
06/07/2015,538.75,112.08
03/07/2015,556.75,47.12
02/07/2015,576.25,73.16
01/07/2015,574.5,73.19
30/06/2015,576,73.15
29/06/2015,567,91.77
26/06/2015,576.25,53.22
25/06/2015,572.5,70.29
24/06/2015,583.75,89.47
23/06/2015,586,80.56
22/06/2015,572.75,49.7
19/06/2015,573.25,54.9
18/06/2015,590,50.45
17/06/2015,587.25,68.18
16/06/2015,580,49.99
15/06/2015,578.25,55.5
12/06/2015,587.75,43.98
11/06/2015,589.25,89.81
10/06/2015,595.25,132.71
09/06/2015,588.75,114.53
08/06/2015,573,90.8
05/06/2015,568,98.58
04/06/2015,568.5,97.56
03/06/2015,586.75,95.92
02/06/2015,597.25,76.86
01/06/2015,590.75,59.44
29/05/2015,593.5,74.04
28/05/2015,571.25,75.62
27/05/2015,576.5,76.5
26/05/2015,585.5,61.71
25/05/2015,606.25,13.39
22/05/2015,599.75,54.58
21/05/2015,609.5,54.82
20/05/2015,593,62.85
19/05/2015,593.5,70.74
18/05/2015,608.75,54.08
15/05/2015,611,61.07
14/05/2015,614.75,54.16
13/05/2015,615,59.71
12/05/2015,607.25,125.04
11/05/2015,589.25,78.65
08/05/2015,595,104.13
07/05/2015,604.75,122.03
06/05/2015,620,126.22
05/05/2015,618.5,95.67
04/05/2015,604.25,42.17
01/05/2015,599.75,72.61
30/04/2015,599.25,90.58
29/04/2015,594.25,73.56
28/04/2015,587.25,49.71
27/04/2015,585.75,50.21
24/04/2015,588.25,52.32
23/04/2015,586.75,70
22/04/2015,572.25,54.11
21/04/2015,571,53.69
20/04/2015,575.25,58.22
17/04/2015,579,59.56
16/04/2015,573.25,71.45
15/04/2015,561.5,78.96
14/04/2015,547.25,92.89
13/04/2015,543.5,75.99
10/04/2015,538.75,80.9
09/04/2015,526.5,102.25
08/04/2015,528.75,97.44
07/04/2015,539.5,82.02
06/04/2015,537.25,45.02
02/04/2015,512.25,90.33
01/04/2015,531.5,83.23
31/03/2015,524,87.19
30/03/2015,524,67.3
27/03/2015,538.25,80.96
26/03/2015,543.75,84.09
25/03/2015,523,66.69
24/03/2015,521.5,81.64
23/03/2015,525,50.62
20/03/2015,522.25,52.29
19/03/2015,517.25,68.08
18/03/2015,515,63.79
17/03/2015,506.5,54.2
16/03/2015,508.25,56.14
13/03/2015,522.5,62.82
12/03/2015,539.75,88.77
11/03/2015,546.25,102.31
10/03/2015,545.75,100.42
09/03/2015,562.25,85.68
06/03/2015,569.75,74.42
05/03/2015,571,62.3
04/03/2015,567,92.2
03/03/2015,577,102.36
02/03/2015,574,83.65
27/02/2015,580.75,65.42
26/02/2015,573,87.32
25/02/2015,566.75,73.14
24/02/2015,567,84.01
23/02/2015,565.75,102.53
20/02/2015,572,83.6
19/02/2015,559.5,99.52
18/02/2015,571.75,93.54
17/02/2015,571.25,83.33
16/02/2015,579.75,44.3
13/02/2015,577.75,89.92
12/02/2015,562.5,113.03
11/02/2015,544.25,105.62
10/02/2015,553,112.65
09/02/2015,565.5,105.3
06/02/2015,550.5,127.76
05/02/2015,541.5,141.6
04/02/2015,533.75,129.25
03/02/2015,535,128.7
02/02/2015,510.75,134.18
